_id,from_id,to_id,properties
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54352,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9660,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7175,"{""endYear"": ""2014"", ""startYear"": ""2014"", ""drugSequence"": ""15""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54353,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9661,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""endYear"": ""2010"", ""startYear"": ""2010"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54354,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9661,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7177,"{""endYear"": ""2010"", ""startYear"": ""2010"", ""drugSequence"": ""2""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54355,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9662,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7171,"{""endYear"": ""2014"", ""startYear"": ""2014"", ""drugSequence"": ""3""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54356,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9662,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7180,"{""endYear"": ""2014"", ""startYear"": ""2014"", ""drugSequence"": ""4""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54357,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9663,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7187,"{""endYear"": ""2014"", ""startYear"": ""2014"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54358,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9664,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""endYear"": ""2014"", ""startYear"": ""2014"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54359,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9664,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7188,"{""endYear"": ""2014"", ""startYear"": ""2014"", ""drugSequence"": ""2""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54360,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9665,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""endYear"": ""2014"", ""startYear"": ""2014"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54361,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9665,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7189,"{""endYear"": ""2014"", ""startYear"": ""2014"", ""drugSequence"": ""2""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54362,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9665,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7177,"{""endYear"": ""2014"", ""startYear"": ""2014"", ""drugSequence"": ""3""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54363,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9666,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""endYear"": ""2014"", ""startYear"": ""2014"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54364,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9667,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""endYear"": ""2014"", ""startYear"": ""2012"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54365,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9668,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7163,"{""endYear"": ""2015"", ""startYear"": ""2014"", ""drugSequence"": ""2""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54366,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9669,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""endYear"": ""2015"", ""startYear"": ""2014"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54367,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9669,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7190,"{""endYear"": ""2015"", ""startYear"": ""2014"", ""drugSequence"": ""2""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54368,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9669,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7177,"{""endYear"": ""2015"", ""startYear"": ""2014"", ""drugSequence"": ""3""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54369,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9670,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7191,"{""endYear"": ""2007"", ""startYear"": ""2006"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54370,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9670,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7191,"{""endYear"": ""2009"", ""startYear"": ""2007"", ""drugSequence"": ""3""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54371,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9670,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7191,"{""endYear"": ""2011"", ""startYear"": ""2011"", ""drugSequence"": ""4""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54372,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9671,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""endYear"": ""2015"", ""startYear"": ""2014"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54373,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9671,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7188,"{""endYear"": ""2015"", ""startYear"": ""2014"", ""drugSequence"": ""2""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54374,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9671,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7177,"{""endYear"": ""2015"", ""startYear"": ""2014"", ""drugSequence"": ""3""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54375,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9671,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7198,"{""endYear"": ""2015"", ""startYear"": ""2015"", ""drugSequence"": ""4""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54376,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9672,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""endYear"": ""2013"", ""startYear"": ""2013"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54377,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9672,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7177,"{""endYear"": ""2013"", ""startYear"": ""2013"", ""drugSequence"": ""2""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54378,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9673,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""endYear"": ""2014"", ""startYear"": ""2013"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54379,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9674,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""endYear"": ""2014"", ""startYear"": ""2014"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54380,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9674,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7163,"{""endYear"": ""2014"", ""startYear"": ""2014"", ""drugSequence"": ""2""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54381,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9674,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7188,"{""endYear"": ""2014"", ""startYear"": ""2014"", ""drugSequence"": ""3""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54382,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9675,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""endYear"": ""2015"", ""startYear"": ""2015"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54383,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9675,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7199,"{""endYear"": ""2015"", ""startYear"": ""2015"", ""drugSequence"": ""2""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54384,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9676,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""endYear"": ""2015"", ""startYear"": ""2014"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54385,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9676,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7190,"{""endYear"": ""2015"", ""startYear"": ""2014"", ""drugSequence"": ""2""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54386,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9677,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""endYear"": ""2011"", ""startYear"": ""2011"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54387,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9677,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7177,"{""endYear"": ""2011"", ""startYear"": ""2011"", ""drugSequence"": ""3""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54388,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9678,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""endYear"": ""2015"", ""startYear"": ""2015"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54389,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9679,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""endYear"": ""2011"", ""startYear"": ""2011"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54390,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9680,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""endYear"": ""2010"", ""startYear"": ""2010"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54391,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9680,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7190,"{""endYear"": ""2010"", ""startYear"": ""2010"", ""drugSequence"": ""2""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54392,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9680,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7177,"{""endYear"": ""2010"", ""startYear"": ""2010"", ""drugSequence"": ""3""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54393,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9681,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7206,"{""endYear"": ""2012"", ""startYear"": ""2011"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54394,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9682,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""endYear"": ""2015"", ""startYear"": ""2013"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54395,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9683,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""endYear"": ""2012"", ""startYear"": ""2011"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54396,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9684,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""endYear"": ""2015"", ""startYear"": ""2014"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54397,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9684,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7163,"{""endYear"": ""2015"", ""startYear"": ""2014"", ""drugSequence"": ""2""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54398,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9685,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7179,"{""endYear"": ""2020"", ""startYear"": ""2020"", ""drugSequence"": ""2""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54399,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9685,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7179,"{""endYear"": ""2020"", ""startYear"": ""2020"", ""drugSequence"": ""3""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54400,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9686,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7191,"{""endYear"": ""2014"", ""startYear"": ""2014"", ""drugSequence"": ""2""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54401,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9687,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7191,"{""endYear"": ""2014"", ""startYear"": ""2014"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54402,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9687,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7191,"{""endYear"": ""2014"", ""startYear"": ""2014"", ""drugSequence"": ""2""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54403,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9688,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7191,"{""endYear"": ""2012"", ""startYear"": ""2012"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54404,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9689,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7233,"{""endYear"": ""2015"", ""startYear"": ""2015"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54405,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9690,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""endYear"": ""2015"", ""startYear"": ""2012"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54406,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9691,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""endYear"": ""2013"", ""startYear"": ""2013"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54407,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9691,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""endYear"": ""2014"", ""startYear"": ""2013"", ""drugSequence"": ""2""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54408,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9691,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""endYear"": ""2014"", ""startYear"": ""2014"", ""drugSequence"": ""3""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54409,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9691,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7163,"{""endYear"": ""2014"", ""startYear"": ""2013"", ""drugSequence"": ""4""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54410,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9691,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7163,"{""endYear"": ""2015"", ""startYear"": ""2015"", ""drugSequence"": ""5""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54411,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9691,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7237,"{""endYear"": ""2015"", ""startYear"": ""2015"", ""drugSequence"": ""6""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54412,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9691,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7190,"{""endYear"": ""2014"", ""startYear"": ""2013"", ""drugSequence"": ""7""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54413,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9692,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7243,"{""endYear"": ""2015"", ""startYear"": ""2015"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54414,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9692,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7244,"{""endYear"": ""2015"", ""startYear"": ""2015"", ""drugSequence"": ""2""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54415,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9692,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7245,"{""endYear"": ""2015"", ""startYear"": ""2015"", ""drugSequence"": ""3""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54416,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9692,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7246,"{""endYear"": ""2015"", ""startYear"": ""2015"", ""drugSequence"": ""4""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54417,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9692,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7171,"{""endYear"": ""2015"", ""startYear"": ""2015"", ""drugSequence"": ""5""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54418,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9692,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7237,"{""endYear"": ""2015"", ""startYear"": ""2015"", ""drugSequence"": ""6""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54419,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9693,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7248,"{""endYear"": ""2016"", ""startYear"": ""2013"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54420,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9693,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7249,"{""endYear"": ""2015"", ""startYear"": ""2015"", ""drugSequence"": ""3""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54421,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9694,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""endYear"": ""2011"", ""startYear"": ""2011"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54422,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9694,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""endYear"": ""2014"", ""startYear"": ""2012"", ""drugSequence"": ""2""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54423,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9694,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""endYear"": ""2016"", ""startYear"": ""2015"", ""drugSequence"": ""3""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54424,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9694,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""endYear"": ""2016"", ""startYear"": ""2016"", ""drugSequence"": ""4""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54425,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9694,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7188,"{""endYear"": ""2011"", ""startYear"": ""2011"", ""drugSequence"": ""5""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54426,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9694,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7188,"{""endYear"": ""2014"", ""startYear"": ""2014"", ""drugSequence"": ""6""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54427,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9694,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7250,"{""endYear"": ""2011"", ""startYear"": ""2011"", ""drugSequence"": ""7""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54428,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9694,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7237,"{""endYear"": ""2014"", ""startYear"": ""2014"", ""drugSequence"": ""9""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54429,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9694,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7163,"{""endYear"": ""2011"", ""startYear"": ""2011"", ""drugSequence"": ""10""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54430,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9694,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7163,"{""endYear"": ""2014"", ""startYear"": ""2014"", ""drugSequence"": ""11""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54431,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:9694,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7163,"{""endYear"": ""2016"", ""startYear"": ""2015"", ""drugSequence"": ""12""}"
