_id,from_id,to_id,properties
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:45936,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:32,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7208,"{""doseUnit"": ""MG"", ""route"": ""Unknown"", ""doseAmount"": ""10"", ""indication"": ""Unknown"", ""drugSequence"": ""4""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:45937,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:32,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7209,"{""doseUnit"": ""G"", ""route"": ""Unknown"", ""doseAmount"": ""1"", ""indication"": ""Unknown"", ""drugSequence"": ""5""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:45938,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:32,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7210,"{""doseUnit"": ""MEQ"", ""route"": ""Unknown"", ""doseAmount"": ""20"", ""indication"": ""Unknown"", ""drugSequence"": ""6""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:45939,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:32,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7211,"{""doseUnit"": ""G"", ""route"": ""Unknown"", ""doseAmount"": ""4"", ""indication"": ""Unknown"", ""drugSequence"": ""7""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:45940,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:34,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7196,"{""doseUnit"": ""MG"", ""route"": ""Unknown"", ""doseAmount"": ""75"", ""indication"": ""Vein disorder"", ""drugSequence"": ""7""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:45941,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:34,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7212,"{""doseUnit"": ""MG"", ""route"": ""Unknown"", ""doseAmount"": ""10"", ""indication"": ""Hypersensitivity"", ""drugSequence"": ""8""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:45942,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:34,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7213,"{""doseUnit"": ""MG"", ""route"": ""Unknown"", ""doseAmount"": ""2.5"", ""indication"": ""Blood pressure abnormal"", ""drugSequence"": ""10""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:45943,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:34,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7214,"{""doseUnit"": ""MG"", ""route"": ""Unknown"", ""doseAmount"": ""20"", ""indication"": ""Blood pressure abnormal"", ""drugSequence"": ""11""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:45944,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:34,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7215,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""2.5"", ""indication"": ""Unknown"", ""drugSequence"": ""14""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:45945,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:34,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7216,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""250"", ""indication"": ""Unknown"", ""drugSequence"": ""15""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:45946,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:34,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7217,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""20"", ""indication"": ""Hypertension"", ""drugSequence"": ""17""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:45947,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:34,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7218,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""25"", ""indication"": ""Unknown"", ""drugSequence"": ""18""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:45948,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:34,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7219,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""25"", ""indication"": ""Unknown"", ""drugSequence"": ""20""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:45949,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:34,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7220,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""75"", ""indication"": ""Unknown"", ""drugSequence"": ""21""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:45950,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:34,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7221,"{""doseUnit"": ""MG"", ""route"": ""Unknown"", ""doseAmount"": ""500"", ""indication"": ""Unknown"", ""drugSequence"": ""23""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:45951,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7223,"{""doseUnit"": ""MG"", ""route"": ""Intravenous (not otherwise specified)"", ""doseAmount"": ""25"", ""indication"": ""Premedication"", ""drugSequence"": ""7""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:45952,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:41,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7225,"{""doseUnit"": ""Oral"", ""route"": "" DEXTROAMPHET SULFATE AND AMPHET SULFAT"", ""doseAmount"": ""AMPHETAMINE ASPARTATE\\AMPHETAMINE SULFATE\\DEXTROAMPHETAMINE SACCHARATE\\DEXTROAMPHETAMINE SULFATE"", ""indication"": ""10"", ""drugSequence"": ""5""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:45953,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:41,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7226,"{""doseUnit"": ""GTT"", ""route"": ""Ophthalmic"", ""doseAmount"": ""2"", ""indication"": ""Unknown"", ""drugSequence"": ""7""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:45954,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:41,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7165,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""20"", ""indication"": ""Unknown"", ""drugSequence"": ""8""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:45955,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:41,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7227,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""10"", ""indication"": ""Unknown"", ""drugSequence"": ""10""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:45956,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:41,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7228,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""0.4"", ""indication"": ""Unknown"", ""drugSequence"": ""11""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:45957,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:41,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7229,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""120"", ""indication"": ""Unknown"", ""drugSequence"": ""12""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:45958,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:41,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7230,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""20"", ""indication"": ""Unknown"", ""drugSequence"": ""17""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:45959,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:41,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7231,"{""doseUnit"": ""MEQ"", ""route"": ""Oral"", ""doseAmount"": ""30"", ""indication"": ""Unknown"", ""drugSequence"": ""20""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:45960,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:41,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7232,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""50"", ""indication"": ""Unknown"", ""drugSequence"": ""21""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:45961,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:48,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7236,"{""doseUnit"": ""MG"", ""route"": ""Unknown"", ""doseAmount"": ""2.5"", ""indication"": ""Gastric disorder"", ""drugSequence"": ""3""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:45962,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:51,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7200,"{""doseUnit"": ""MG"", ""route"": ""Unknown"", ""doseAmount"": ""100"", ""indication"": ""Unknown"", ""drugSequence"": ""11""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:45963,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:51,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7195,"{""doseUnit"": ""MG"", ""route"": ""Unknown"", ""doseAmount"": ""81"", ""indication"": ""Unknown"", ""drugSequence"": ""15""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:45964,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:51,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7238,"{""doseUnit"": ""MG"", ""route"": ""Unknown"", ""doseAmount"": ""10"", ""indication"": ""Unknown"", ""drugSequence"": ""16""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:45965,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:51,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7239,"{""doseUnit"": ""MG"", ""route"": ""Unknown"", ""doseAmount"": ""2"", ""indication"": ""Unknown"", ""drugSequence"": ""17""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:45966,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:51,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7240,"{""doseUnit"": ""UG"", ""route"": ""Unknown"", ""doseAmount"": ""0.25"", ""indication"": ""Unknown"", ""drugSequence"": ""18""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:45967,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:51,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7241,"{""doseUnit"": ""MG"", ""route"": ""Unknown"", ""doseAmount"": ""20"", ""indication"": ""Unknown"", ""drugSequence"": ""19""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:45968,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:51,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7242,"{""doseUnit"": ""MG"", ""route"": ""Unknown"", ""doseAmount"": ""4"", ""indication"": ""Unknown"", ""drugSequence"": ""21""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:45969,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:53,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7195,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""81"", ""indication"": ""Unknown"", ""drugSequence"": ""2""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:45970,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:53,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7247,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""300"", ""indication"": ""Neuropathy peripheral"", ""drugSequence"": ""3""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:45971,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:57,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7188,"{""doseUnit"": ""MG/M**2"", ""route"": ""Intravenous drip"", ""doseAmount"": ""1.3"", ""indication"": ""Unknown"", ""drugSequence"": ""5""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:45972,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:57,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7250,"{""doseUnit"": ""MG"", ""route"": ""Intravenous drip"", ""doseAmount"": ""190"", ""indication"": ""Unknown"", ""drugSequence"": ""7""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:45973,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:57,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7237,"{""doseUnit"": ""MG/M**2"", ""route"": ""Intravenous drip"", ""doseAmount"": ""300"", ""indication"": ""Unknown"", ""drugSequence"": ""9""}"
