_id,from_id,to_id,properties
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38461,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:10,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""15"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38462,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:11,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""15"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38463,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:12,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""10"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38464,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:13,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""10"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38465,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:15,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""10"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38466,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:16,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""25"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38467,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:17,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7191,"{""doseUnit"": ""G"", ""route"": ""Oral"", ""doseAmount"": ""3"", ""indication"": ""Narcolepsy"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38468,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:18,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""15"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38469,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:19,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""25"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38470,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:20,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""15"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38471,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:21,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""25"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38472,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:22,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""25"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38473,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:23,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""25"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38474,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:24,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""10"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38475,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:25,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""25"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38476,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:26,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""20"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38477,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:27,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""15"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38478,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:28,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""25"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38479,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:29,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""25"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38480,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:30,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""25"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38481,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:31,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7206,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""100"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38482,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:32,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""10"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38483,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:33,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""10"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38484,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:34,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7178,"{""doseUnit"": ""MG"", ""route"": ""Unknown"", ""doseAmount"": ""75"", ""indication"": ""Post herpetic neuralgia"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38485,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:35,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""25"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38486,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:36,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""20"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38487,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:37,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""10"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38488,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7179,"{""doseUnit"": ""MG/KG"", ""route"": ""Intravenous drip"", ""doseAmount"": ""0.99"", ""indication"": ""Fabry's disease"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38489,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:40,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7191,"{""doseUnit"": ""G"", ""route"": ""Oral"", ""doseAmount"": ""3"", ""indication"": ""Fibromyalgia"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38490,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:41,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7191,"{""doseUnit"": ""G"", ""route"": ""Oral"", ""doseAmount"": ""1.5"", ""indication"": ""Narcolepsy"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38491,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7191,"{""doseUnit"": ""G"", ""route"": ""Oral"", ""doseAmount"": ""2.25"", ""indication"": ""Narcolepsy"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38492,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:43,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7191,"{""doseUnit"": ""G"", ""route"": ""Oral"", ""doseAmount"": ""2.25"", ""indication"": ""Narcolepsy"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38493,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:44,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7233,"{""doseUnit"": ""MG"", ""route"": ""Intravenous (not otherwise specified)"", ""doseAmount"": ""150"", ""indication"": ""Anaemia"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38494,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:45,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""5"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38495,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:46,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7234,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""0.5"", ""indication"": ""Relapsing-remitting multiple sclerosis"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38496,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:47,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""25"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38497,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:48,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7235,"{""doseUnit"": ""MG"", ""route"": ""Unknown"", ""doseAmount"": ""1.25"", ""indication"": ""Hormone replacement therapy"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38498,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:49,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""15"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38499,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:50,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7191,"{""doseUnit"": ""G"", ""route"": ""Oral"", ""doseAmount"": ""3"", ""indication"": ""Fibromyalgia"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38500,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:51,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""25"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38501,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:52,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7243,"{""doseUnit"": ""MG/KG"", ""route"": ""Intravenous (not otherwise specified)"", ""doseAmount"": ""1.8"", ""indication"": ""Hodgkin's disease"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38502,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:53,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""10"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38503,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:54,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7248,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""10"", ""indication"": ""Gait disturbance"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38504,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:55,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7178,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""225"", ""indication"": ""Neuropathy peripheral"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38505,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:56,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7178,"{""doseUnit"": ""MG"", ""route"": ""Unknown"", ""doseAmount"": ""75"", ""indication"": ""Fibromyalgia"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38506,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:57,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""25"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38507,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:59,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7249,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""240"", ""indication"": ""Multiple sclerosis"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38508,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:60,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7254,"{""doseUnit"": ""MG/KG"", ""route"": ""Subcutaneous"", ""doseAmount"": ""0.5"", ""indication"": ""Short-bowel syndrome"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38509,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:61,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""25"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38510,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:62,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7178,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""200"", ""indication"": ""Fibromyalgia"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38511,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:63,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7278,"{""doseUnit"": ""MG"", ""route"": ""Subcutaneous"", ""doseAmount"": ""40"", ""indication"": ""Crohn's disease"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38512,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:64,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7280,"{""doseUnit"": ""MG"", ""route"": ""Unknown"", ""doseAmount"": ""125"", ""indication"": ""Breast cancer metastatic"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38513,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:65,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""5"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38514,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:66,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7283,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""3"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38515,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:67,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7235,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""0.625"", ""indication"": ""Hormone replacement therapy"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38516,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:68,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""25"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38517,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:69,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7206,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""200"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38518,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:70,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""10"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38519,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:71,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""5"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38520,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:72,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""15"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38521,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:73,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7288,"{""doseUnit"": ""MG"", ""route"": ""Subcutaneous"", ""doseAmount"": ""5"", ""indication"": ""Partial lipodystrophy"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38522,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:74,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""10"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38523,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:75,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""25"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38524,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:76,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""25"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38525,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:77,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7176,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""5"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:38526,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:78,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7291,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""150"", ""indication"": ""Basal cell carcinoma"", ""drugSequence"": ""1""}"
